Classification Id,Currency ISO Code,Default,Default Quantity,Max Quantity,Min Quantity,Modifiable,Sequence,Apttus_Config2__ClassificationId__r.Name,Apttus_Config2__ProductId__r.Product Name
"CP-0000016985","CHF","false","1.0","1.0","0.0","true","","Dublin Travel","Single and Return Transfer - Airport to School to Airport"
"CP-0000016986","CHF","false","1.0","1.0","0.0","true","","Honolulu Travel","Single and Return Transfer - Airport to School to Airport"
"CP-0000016987","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Travel","Single and Return Transfer - Airport to School to Airport"
"CP-0000016988","CHF","false","1.0","1.0","0.0","true","","Saint Raphaël Travel","Single and Return Transfer - Airport to School to Airport"
"CP-0000016989","CHF","false","1.0","1.0","0.0","true","","Singapore Travel","Single and Return Transfer - Airport to School to Airport"
"CP-0000016990","CHF","false","1.0","1.0","0.0","true","","Brisbane Travel","Single and Return Transfer - BNE Airport to School to BNE Airport"
"CP-0000016991","CHF","false","1.0","1.0","0.0","true","","Bournemouth Travel","Single and Return Transfer - BOH Airport to School to BOH Airport"
"CP-0000016992","CHF","false","1.0","1.0","0.0","true","","Bristol Travel","Single and Return Transfer - BRS Airport to School to BRS Airport"
"CP-0000016993","CHF","false","1.0","1.0","0.0","true","","Paris Travel","Single and Return Transfer - BVA Airport to School to BVA Airport"
"CP-0000016994","CHF","false","1.0","1.0","0.0","true","","Bristol Other","Rock Climbing"
"CP-0000016995","CHF","false","1.0","1.0","0.0","true","","Paris Travel","Single and Return Transfer - CDG Airport to School to CDG Airport"
"CP-0000016996","CHF","false","1.0","1.0","0.0","true","","Miami Travel","Single and Return Transfer - FLL Airport to School to FLL Airport"
"CP-0000016997","CHF","false","1.0","1.0","0.0","true","","San Diego Point Loma Travel","Single and Return Transfer - LAX Airport to School to LAX Airport"
"CP-0000016998","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Travel","Single and Return Transfer - LAX Airport to School to LAX Airport"
"CP-0000016999","CHF","false","1.0","1.0","0.0","true","","Bournemouth Travel","Single and Return Transfer - LCY Airport to School to LCY Airport"
"CP-0000017000","CHF","false","1.0","1.0","0.0","true","","Bristol Travel","Single and Return Transfer - LCY Airport to School to LCY Airport"
"CP-0000017001","CHF","false","1.0","1.0","0.0","true","","London Travel","Single and Return Transfer - LCY Airport to School to LCY Airport"
"CP-0000017002","CHF","false","1.0","1.0","0.0","true","","Oxford Travel","Single and Return Transfer - LCY Airport to School to LCY Airport"
"CP-0000017003","CHF","false","1.0","1.0","0.0","true","","Bournemouth Travel","Single and Return Transfer - LGW Airport to School to LGW Airport"
"CP-0000017004","CHF","false","1.0","1.0","0.0","true","","Bristol Travel","Single and Return Transfer - LGW Airport to School to LGW Airport"
"CP-0000017005","CHF","false","1.0","1.0","0.0","true","","London Travel","Single and Return Transfer - LGW Airport to School to LGW Airport"
"CP-0000017006","CHF","false","1.0","1.0","0.0","true","","Oxford Travel","Single and Return Transfer - LGW Airport to School to LGW Airport"
"CP-0000017007","CHF","false","1.0","1.0","0.0","true","","Bournemouth Travel","Single and Return Transfer - LHR Airport to School to LHR Airport"
"CP-0000017008","CHF","false","1.0","1.0","0.0","true","","Bristol Travel","Single and Return Transfer - LHR Airport to School to LHR Airport"
"CP-0000017009","CHF","false","1.0","1.0","0.0","true","","London Travel","Single and Return Transfer - LHR Airport to School to LHR Airport"
"CP-0000017010","CHF","false","1.0","1.0","0.0","true","","Oxford Travel","Single and Return Transfer - LHR Airport to School to LHR Airport"
"CP-0000017011","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Other","Sailing or Windsurfing Course - Beginner or Advanced"
"CP-0000017012","CHF","false","1.0","1.0","0.0","true","","Costa Rica Travel","Single and Return Transfer - LIR Airport to School to LIR Airport"
"CP-0000017013","CHF","false","1.0","1.0","0.0","true","","Bournemouth Travel","Single and Return Transfer - LTN Airport to School to LTN Airport"
"CP-0000017014","CHF","false","1.0","1.0","0.0","true","","Bristol Travel","Single and Return Transfer - LTN Airport to School to LTN Airport"
"CP-0000017015","CHF","false","1.0","1.0","0.0","true","","London Travel","Single and Return Transfer - LTN Airport to School to LTN Airport"
"CP-0000017016","CHF","false","1.0","1.0","0.0","true","","Oxford Travel","Single and Return Transfer - LTN Airport to School to LTN Airport"
"CP-0000017017","CHF","false","1.0","1.0","0.0","true","","Bristol Other","Salisbury, Stonehenge, Bath and Cardiff"
"CP-0000017018","CHF","false","1.0","1.0","0.0","true","","Miami Travel","Single and Return Transfer - MIA Airport to School to MIA Airport"
"CP-0000017019","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Travel","Single and Return Transfer - OAK Airport to School to OAK Airport"
"CP-0000017020","CHF","false","1.0","1.0","0.0","true","","Bristol Other","Salsa Dancing Paris"
"CP-0000017021","CHF","false","1.0","1.0","0.0","true","","Paris Other","Salsa Dancing Paris"
"CP-0000017022","CHF","false","1.0","1.0","0.0","true","","Brisbane Travel","Single and Return Transfer - OOL Airport to School to OOL Airport"
"CP-0000017023","CHF","false","1.0","1.0","0.0","true","","Paris Travel","Single and Return Transfer - ORY Airport to School to ORY Airport"
"CP-0000017024","CHF","false","1.0","1.0","0.0","true","","San Diego Point Loma Travel","Single and Return Transfer - SAN Airport to School to SAN Airport"
"CP-0000017025","CHF","false","1.0","1.0","0.0","true","","San Diego Point Loma Other","San Diego Zoo"
"CP-0000017026","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Travel","Single and Return Transfer - SBA Airport to School to SBA Airport"
"CP-0000017027","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Travel","Single and Return Transfer - SFO Airport to School to SFO Airport"
"CP-0000017028","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Travel","Single and Return Transfer - SJC Airport to School to SJO Airport"
"CP-0000017029","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Accommodation","Santa Catalina Twin"
"CP-0000017030","CHF","false","1.0","1.0","0.0","true","","Costa Rica Travel","Single and Return Transfer - SJO Airport to School to SJO Airport"
"CP-0000017031","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Accommodation","Santa Catalina Twin Extra Night"
"CP-0000017032","CHF","false","1.0","1.0","0.0","true","","San Diego Point Loma Travel","Single and Return Transfer - SNA Airport to School to SNA Airport"
"CP-0000017033","CHF","false","1.0","1.0","0.0","true","","Bournemouth Travel","Single and Return Transfer - SOU Airport to School to SOU Airport"
"CP-0000017034","CHF","false","1.0","1.0","0.0","true","","Bournemouth Travel","Single and Return Transfer - St Pancras to School to St Pancras"
"CP-0000017035","CHF","false","1.0","1.0","0.0","true","","Bristol Travel","Single and Return Transfer - St Pancras to School to St Pancras"
"CP-0000017036","CHF","false","1.0","1.0","0.0","true","","London Travel","Single and Return Transfer - St Pancras to School to St Pancras"
"CP-0000017037","CHF","false","1.0","1.0","0.0","true","","Oxford Travel","Single and Return Transfer - St Pancras to School to St Pancras"
"CP-0000017038","CHF","false","1.0","1.0","0.0","true","","Bournemouth Travel","Single and Return Transfer - STN Airport to School to STN Airport"
"CP-0000017039","CHF","false","1.0","1.0","0.0","true","","Bristol Travel","Single and Return Transfer - STN Airport to School to STN Airport"
"CP-0000017040","CHF","false","1.0","1.0","0.0","true","","London Travel","Single and Return Transfer - STN Airport to School to STN Airport"
"CP-0000017041","CHF","false","1.0","1.0","0.0","true","","Oxford Travel","Single and Return Transfer - STN Airport to School to STN Airport"
"CP-0000017042","CHF","false","1.0","1.0","0.0","true","","Paris Travel","Single and Return Transfer - Train Station to School to Train Station"
"CP-0000017043","CHF","false","1.0","1.0","0.0","true","","Chicago Other","Six Flags"
"CP-0000017044","CHF","false","1.0","1.0","0.0","true","","Chicago Other","Ski Trip"
"CP-0000017045","CHF","false","1.0","1.0","0.0","true","","Bournemouth Other","Special Diet"
"CP-0000017046","CHF","false","1.0","1.0","0.0","true","","Brisbane Other","Special Diet"
"CP-0000017047","CHF","false","1.0","1.0","0.0","true","","Bristol Other","Special Diet"
"CP-0000017048","CHF","false","1.0","1.0","0.0","true","","Chicago Other","Special Diet"
"CP-0000017049","CHF","false","1.0","1.0","0.0","true","","Costa Rica Other","Special Diet"
"CP-0000017050","CHF","false","1.0","1.0","0.0","true","","Dublin Other","Special Diet"
"CP-0000017051","CHF","false","1.0","1.0","0.0","true","","Honolulu Other","Special Diet"
"CP-0000017052","CHF","false","1.0","1.0","0.0","true","","London Other","Special Diet"
"CP-0000017053","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Other","Special Diet"
"CP-0000017054","CHF","false","1.0","1.0","0.0","true","","Miami Other","Special Diet"
"CP-0000017055","CHF","false","1.0","1.0","0.0","true","","Oxford Other","Special Diet"
"CP-0000017056","CHF","false","1.0","1.0","0.0","true","","Paris Other","Special Diet"
"CP-0000017057","CHF","false","1.0","1.0","0.0","true","","Saint Raphaël Other","Special Diet"
"CP-0000017058","CHF","false","1.0","1.0","0.0","true","","San Diego Point Loma Other","Special Diet"
"CP-0000017059","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Other","Special Diet"
"CP-0000017060","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Other","Special Diet"
"CP-0000017061","CHF","false","1.0","1.0","0.0","true","","Singapore Other","Special Diet"
"CP-0000017062","CHF","false","1.0","1.0","0.0","true","","Bournemouth Travel","Special Transfer"
"CP-0000017063","CHF","false","1.0","1.0","0.0","true","","Brisbane Travel","Special Transfer"
"CP-0000017064","CHF","false","1.0","1.0","0.0","true","","Bristol Travel","Special Transfer"
"CP-0000017065","CHF","false","1.0","1.0","0.0","true","","Chicago Travel","Special Transfer"
"CP-0000017066","CHF","false","1.0","1.0","0.0","true","","Costa Rica Travel","Special Transfer"
"CP-0000017067","CHF","false","1.0","1.0","0.0","true","","Dublin Travel","Special Transfer"
"CP-0000017068","CHF","false","1.0","1.0","0.0","true","","Honolulu Travel","Special Transfer"
"CP-0000017069","CHF","false","1.0","1.0","0.0","true","","London Travel","Special Transfer"
"CP-0000017070","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Travel","Special Transfer"
"CP-0000017071","CHF","false","1.0","1.0","0.0","true","","Miami Travel","Special Transfer"
"CP-0000017072","CHF","false","1.0","1.0","0.0","true","","Oxford Travel","Special Transfer"
"CP-0000017073","CHF","false","1.0","1.0","0.0","true","","Paris Travel","Special Transfer"
"CP-0000017074","CHF","false","1.0","1.0","0.0","true","","Saint Raphaël Travel","Special Transfer"
"CP-0000017075","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Travel","Special Transfer"
"CP-0000017076","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Travel","Special Transfer"
"CP-0000017077","CHF","false","1.0","1.0","0.0","true","","Singapore Travel","Special Transfer"
"CP-0000017078","CHF","false","1.0","1.0","0.0","true","","Bournemouth Travel","Special Travel Arrangement Arrival"
"CP-0000017079","CHF","false","1.0","1.0","0.0","true","","Brisbane Travel","Special Travel Arrangement Arrival"
"CP-0000017080","CHF","false","1.0","1.0","0.0","true","","Bristol Travel","Special Travel Arrangement Arrival"
"CP-0000017081","CHF","false","1.0","1.0","0.0","true","","Chicago Travel","Special Travel Arrangement Arrival"
"CP-0000017082","CHF","false","1.0","1.0","0.0","true","","Costa Rica Travel","Special Travel Arrangement Arrival"
"CP-0000017083","CHF","false","1.0","1.0","0.0","true","","Dublin Travel","Special Travel Arrangement Arrival"
"CP-0000017084","CHF","false","1.0","1.0","0.0","true","","Honolulu Travel","Special Travel Arrangement Arrival"
"CP-0000017085","CHF","false","1.0","1.0","0.0","true","","London Travel","Special Travel Arrangement Arrival"
"CP-0000017086","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Travel","Special Travel Arrangement Arrival"
"CP-0000017087","CHF","false","1.0","1.0","0.0","true","","Miami Travel","Special Travel Arrangement Arrival"
"CP-0000017088","CHF","false","1.0","1.0","0.0","true","","Oxford Travel","Special Travel Arrangement Arrival"
"CP-0000017089","CHF","false","1.0","1.0","0.0","true","","Paris Travel","Special Travel Arrangement Arrival"
"CP-0000017090","CHF","false","1.0","1.0","0.0","true","","Saint Raphaël Travel","Special Travel Arrangement Arrival"
"CP-0000017091","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Travel","Special Travel Arrangement Arrival"
"CP-0000017092","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Travel","Special Travel Arrangement Arrival"
"CP-0000017093","CHF","false","1.0","1.0","0.0","true","","Singapore Travel","Special Travel Arrangement Arrival"
"CP-0000017094","CHF","false","1.0","1.0","0.0","true","","Bournemouth Travel","Special Travel Arrangement Departure"
"CP-0000017095","CHF","false","1.0","1.0","0.0","true","","Brisbane Travel","Special Travel Arrangement Departure"
"CP-0000017096","CHF","false","1.0","1.0","0.0","true","","Bristol Travel","Special Travel Arrangement Departure"
"CP-0000017097","CHF","false","1.0","1.0","0.0","true","","Chicago Travel","Special Travel Arrangement Departure"
"CP-0000017098","CHF","false","1.0","1.0","0.0","true","","Costa Rica Travel","Special Travel Arrangement Departure"
"CP-0000017099","CHF","false","1.0","1.0","0.0","true","","Dublin Travel","Special Travel Arrangement Departure"
"CP-0000017100","CHF","false","1.0","1.0","0.0","true","","Honolulu Travel","Special Travel Arrangement Departure"
"CP-0000017101","CHF","false","1.0","1.0","0.0","true","","London Travel","Special Travel Arrangement Departure"
"CP-0000017102","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Travel","Special Travel Arrangement Departure"
"CP-0000017103","CHF","false","1.0","1.0","0.0","true","","Miami Travel","Special Travel Arrangement Departure"
"CP-0000017104","CHF","false","1.0","1.0","0.0","true","","Oxford Travel","Special Travel Arrangement Departure"
"CP-0000017105","CHF","false","1.0","1.0","0.0","true","","Paris Travel","Special Travel Arrangement Departure"
"CP-0000017106","CHF","false","1.0","1.0","0.0","true","","Saint Raphaël Travel","Special Travel Arrangement Departure"
"CP-0000017107","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Travel","Special Travel Arrangement Departure"
"CP-0000017108","CHF","false","1.0","1.0","0.0","true","","Santa Barbara Travel","Special Travel Arrangement Departure"
"CP-0000017109","CHF","false","1.0","1.0","0.0","true","","Singapore Travel","Special Travel Arrangement Departure"
"CP-0000017110","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Accommodation","St. Georges Beach Multi Off Peak"
"CP-0000017111","CHF","false","1.0","1.0","0.0","true","","Oxford Other","Tennis Oxford"
"CP-0000017112","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Accommodation","St. Georges Beach Multi Off Peak Extra Night"
"CP-0000017113","CHF","false","1.0","1.0","0.0","true","","Honolulu Accommodation","The Hub Multi Honolulu"
"CP-0000017114","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Accommodation","St. Georges Beach Multi Peak"
"CP-0000017115","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Accommodation","St. Georges Beach Multi Peak Extra Night"
"CP-0000017116","CHF","false","1.0","1.0","0.0","true","","Honolulu Accommodation","The Hub Multi Extra Night Honolulu"
"CP-0000017117","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Accommodation","St. Georges Beach Single Off Peak"
"CP-0000017118","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Accommodation","St. Georges Beach Single Off Peak Extra Night"
"CP-0000017119","CHF","false","1.0","1.0","0.0","true","","Honolulu Accommodation","The Hub Single Honolulu"
"CP-0000017120","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Accommodation","St. Georges Beach Twin Off Peak"
"CP-0000017121","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Accommodation","St. Georges Beach Twin Off Peak Extra Night"
"CP-0000017122","CHF","false","1.0","1.0","0.0","true","","Honolulu Accommodation","The Hub Single Extra Night Honolulu"
"CP-0000017123","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Accommodation","St. Georges Beach Twin Peak"
"CP-0000017124","CHF","false","1.0","1.0","0.0","true","","Malta St. Julian's Accommodation","St. Georges Beach Twin Peak Extra Night"
"CP-0000017125","CHF","false","1.0","1.0","0.0","true","","Honolulu Accommodation","The Hub Twin Honolulu"
"CP-0000017126","CHF","false","1.0","1.0","0.0","true","","Saint Raphaël Accommodation","St. Raphael Summer Residence Twin"
"CP-0000017127","CHF","false","1.0","1.0","0.0","true","","Saint Raphaël Accommodation","St. Raphael Summer Residence Twin Extra Night"
"CP-0000017128","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Accommodation","The Hub Twin Ensuite San Francisco"
"CP-0000017129","CHF","false","1.0","1.0","0.0","true","","Brisbane Accommodation","Student One Single"
"CP-0000017130","CHF","false","1.0","1.0","0.0","true","","San Francisco Down Town Accommodation","The Hub Twin Ensuite Extra Night San Francisco"
"CP-0000017131","CHF","false","1.0","1.0","0.0","true","","Brisbane Accommodation","Student One Single Extra Night"
"CP-0000017132","CHF","false","1.0","1.0","0.0","true","","Honolulu Accommodation","The Hub Twin Extra Night Honolulu"
"CP-0000017133","CHF","false","1.0","1.0","0.0","true","","Brisbane Accommodation","Student One Twin"
"CP-0000017134","CHF","false","1.0","1.0","0.0","true","","Brisbane Accommodation","Student One Twin Extra Night"
"CP-0000017135","CHF","false","1.0","1.0","0.0","true","","Brisbane Accommodation","The Pad Premium Single"
